state,county,city,site,pollutant,date,daily_avg,units_of_measure
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-19,0.22187,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-20,0.397913,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-21,0.832391,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-22,1.209087,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-23,0.559174,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-24,0.799217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-25,1.077217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-26,0.640261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-27,0.334087,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-28,0.882174,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-29,0.718261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-09-30,0.408522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-01,0.854864,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-02,1.041696,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-03,0.619652,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-04,0.494217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-05,0.223826,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-06,0.31087,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-07,0.638261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-08,0.445783,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-09,0.393478,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-10,0.334,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-11,0.238273,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-12,0.415,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-13,0.59513,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-14,0.7,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-15,0.22487,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-16,0.443739,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-17,0.365043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-18,0.596304,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-19,0.36313,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-20,0.543391,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-21,0.265522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-22,0.320609,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-23,0.53113,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-24,0.762261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-25,0.953217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-26,0.461261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-27,0.439174,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-28,0.967957,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-29,0.549043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-30,0.444,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-10-31,0.340826,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-01,0.4515,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-02,0.525783,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-03,0.514739,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-04,0.41587,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-05,0.459435,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-06,0.467739,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-07,0.482348,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-08,0.584435,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-09,0.387609,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-10,0.442957,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-11,0.525957,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-12,0.295435,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-13,0.257429,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-14,0.589043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-15,0.727565,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-16,0.499043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-17,0.229174,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-18,0.656348,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-19,0.719435,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-20,0.694783,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-21,0.515696,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-22,0.485391,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-23,0.532261,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-24,0.37987,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-25,0.410522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-26,0.456636,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-27,0.312391,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-28,0.380304,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-29,0.630522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-11-30,0.446739,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-01,0.266043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-02,0.452696,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-03,0.350826,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-04,0.288478,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-05,0.484087,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-06,0.597913,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-07,0.56713,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-08,0.255087,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-09,0.297273,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-10,0.345727,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-11,0.322909,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-12,0.301957,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-13,0.287913,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-14,0.423217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-15,0.44413,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-16,0.498348,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-17,0.401348,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-18,0.293783,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-19,0.274522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-20,0.567043,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-21,1.220609,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-22,1.297652,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-23,1.45387,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-24,1.341913,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-25,1.572391,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-26,0.721,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-27,0.539864,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-28,0.528522,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-29,0.323304,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-30,0.289435,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-12-31,0.226217,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-01,0.394444,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-02,0.45,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-03,0.333333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-04,0.7125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-05,0.475,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-06,0.45,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-07,0.254167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-08,0.2625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-09,0.2875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-10,0.320833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-11,0.504167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-12,0.554167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-13,0.375,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-14,0.504167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-15,0.354167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-16,0.35,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-17,0.320833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-18,0.6125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-19,0.416667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-20,0.258333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-21,0.354167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-22,0.3875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-23,1,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-24,0.558333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-25,0.3,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-26,0.295833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-27,0.470833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-28,0.283333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-29,0.304167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-30,0.241667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-01-31,0.3125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-01,0.379167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-02,1.2125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-03,0.858333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-04,0.65,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-05,0.6875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-06,0.354167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-07,0.895833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-08,0.2875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-09,0.429167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-10,0.425,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-11,0.754167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-12,0.216667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-13,0.254167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-14,0.3625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-15,0.329167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-16,0.508333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-17,0.345833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-18,0.383333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-19,0.45,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-20,0.225,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-21,0.408333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-22,0.570833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-23,0.208333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-24,0.258333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-25,0.2875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-26,0.4875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-27,0.379167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-02-28,0.495833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-01,0.6125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-02,0.6625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-03,0.5625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-04,0.383333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-05,0.320833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-06,0.333333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-07,0.433333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-08,0.3875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-09,0.491667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-10,0.441667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-11,0.438889,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-12,0.483333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-13,0.408333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-14,0.320833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-15,0.258333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-16,0.308333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-17,0.470833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-18,0.529167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-19,0.620833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-20,0.366667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-21,0.4625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-22,0.333333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-23,0.391667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-24,0.925,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-25,0.554167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-26,0.516667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-27,0.3375,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-28,0.341667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-29,0.3875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-30,0.4625,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-03-31,0.358333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-01,0.316667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-02,0.291667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-03,0.591667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-04,0.841667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-05,0.204167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-06,0.508333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-07,0.233333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-08,0.4125,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-09,0.408333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-10,0.4875,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-11,0.270833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-12,0.195833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-13,0.391667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-14,0.329167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-15,0.283333,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-16,0.241667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-17,0.325,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-18,0.316667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-19,0.522222,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-20,0.320833,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-21,0.441667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-22,0.566667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-23,0.329167,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-24,0.441667,Parts per million
Pennsylvania,Allegheny,Wilkinsburg,1376,Carbon monoxide,2019-04-25,0.279167,Parts per million
